"No.","Time","Source","Destination","Protocol","Length","Port","Lenght TCP","Info"
"1352","4.782985","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=1427741 Ack=45165 Win=16088 Len=1448 TSval=1785881084 TSecr=1654348469"
"1353","4.782999","10.0.0.101","192.168.0.3","IPA","1514","5000,35644","1448","MGCP (old) "
"1354","4.783022","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=47149 Ack=1426293 Win=28952 Len=0 TSval=1654348521 TSecr=1785881084"
"1355","4.783031","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1430637 Ack=45165 Win=16088 Len=1448 TSval=1785881084 TSecr=1654348469"
"1356","4.783059","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1432085 Ack=45165 Win=16088 Len=1448 TSval=1785881084 TSecr=1654348469"
"1357","4.783095","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=1433533 Ack=45165 Win=16088 Len=1448 TSval=1785881084 TSecr=1654348469"
"1358","4.783099","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=47149 Ack=1430637 Win=28916 Len=0 TSval=1654348521 TSecr=1785881084"
"1359","4.783122","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1434981 Ack=45165 Win=16088 Len=1448 TSval=1785881084 TSecr=1654348469"
"1360","4.783148","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1436429 Ack=45165 Win=16088 Len=1448 TSval=1785881084 TSecr=1654348469"
"1361","4.783164","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=47149 Ack=1433533 Win=28892 Len=0 TSval=1654348521 TSecr=1785881084"
"1362","4.783196","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","unknown 15 "
"1363","4.783211","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=47149 Ack=1437877 Win=28856 Len=0 TSval=1654348521 TSecr=1785881084"
"1364","4.783222","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1439325 Ack=45165 Win=16088 Len=1448 TSval=1785881087 TSecr=1654348479"
"1365","4.783263","10.0.0.101","192.168.0.3","IPA","1514","5000,35644","1448","HSL Debug [Malformed Packet: length of contained item exceeds length of containing item]"
"1366","4.784339","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=47149 Ack=1442221 Win=28820 Len=0 TSval=1654348522 TSecr=1785881084"
"1367","4.793379","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1442221 Ack=45165 Win=16088 Len=1448 TSval=1785881087 TSecr=1654348479"
"1368","4.793402","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=1443669 Ack=45165 Win=16088 Len=1448 TSval=1785881087 TSecr=1654348479"
