"No.","Time","Source","Destination","Protocol","Length","Port","Lenght TCP","Info"
"1128","14.243194","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=1164225 Ack=39849 Win=16088 Len=1448 TSval=1784740571 TSecr=1653207724"
"1129","14.243347","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=39849 Ack=1165673 Win=28908 Len=0 TSval=1653207745 TSecr=1784740571"
"1130","14.253246","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1165673 Ack=39849 Win=16088 Len=1448 TSval=1784740580 TSecr=1653207724"
"1131","14.253260","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1167121 Ack=39849 Win=16088 Len=1448 TSval=1784740580 TSecr=1653207724"
"1132","14.253285","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=1168569 Ack=39849 Win=16088 Len=1448 TSval=1784740580 TSecr=1653207724"
"1133","14.253314","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=39849 Ack=1168569 Win=28992 Len=0 TSval=1653207755 TSecr=1784740580"
"1134","14.253327","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1170017 Ack=39849 Win=16088 Len=1448 TSval=1784740590 TSecr=1653207724"
"1135","14.253353","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1171465 Ack=39849 Win=16088 Len=1448 TSval=1784740590 TSecr=1653207724"
"1136","14.253406","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=39849 Ack=1172913 Win=28956 Len=0 TSval=1653207755 TSecr=1784740580"
"1137","14.253410","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=1172913 Ack=39849 Win=16088 Len=1448 TSval=1784740590 TSecr=1653207724"
"1138","14.254061","192.168.0.3","10.0.0.101","RSL","602","35644,5000","536","CHANnel ReQuireD "
"1139","14.263472","10.0.0.101","192.168.0.3","TCP","384","5000,35644","318","5000  >  35644 [PSH, ACK] Seq=1174361 Ack=39849 Win=16088 Len=318 TSval=1784740591 TSecr=1653207745"
"1140","14.273561","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","ip.access HANDOover CANDidate ENQuiry "
"1141","14.273583","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=1176127 Ack=40385 Win=16088 Len=1448 TSval=1784740601 TSecr=1653207756"
"1142","14.273637","192.168.0.3","10.0.0.101","RSL","602","35644,5000","536","CHANnel ReQuireD "
"1143","14.273649","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1177575 Ack=40385 Win=16088 Len=1448 TSval=1784740601 TSecr=1653207756"
"1144","14.273660","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","unknown 123 "
"1145","14.273673","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=1180471 Ack=40385 Win=16088 Len=1448 TSval=1784740601 TSecr=1653207756"
"1146","14.273686","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1181919 Ack=40385 Win=16088 Len=1448 TSval=1784740601 TSecr=1653207756"
"1147","14.273749","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1183367 Ack=40385 Win=16088 Len=1448 TSval=1784740601 TSecr=1653207756"
"1148","14.273754","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=40921 Ack=1183367 Win=28968 Len=0 TSval=1653207775 TSecr=1784740601"
"1149","14.273762","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=1184815 Ack=40385 Win=16088 Len=1448 TSval=1784740601 TSecr=1653207756"
"1150","14.273795","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1186263 Ack=40385 Win=16088 Len=1448 TSval=1784740601 TSecr=1653207756"
"1151","14.273809","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1187711 Ack=40385 Win=16088 Len=1448 TSval=1784740601 TSecr=1653207756"
"1152","14.273825","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=1189159 Ack=40385 Win=16088 Len=1448 TSval=1784740601 TSecr=1653207756"
"1153","14.273857","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1190607 Ack=40385 Win=16088 Len=1448 TSval=1784740601 TSecr=1653207756"
"1154","14.273880","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1192055 Ack=40385 Win=16088 Len=1448 TSval=1784740601 TSecr=1653207756"
"1155","14.273884","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=40921 Ack=1189159 Win=28920 Len=0 TSval=1653207776 TSecr=1784740601"
"1156","14.273903","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=1193503 Ack=40385 Win=16088 Len=1448 TSval=1784740601 TSecr=1653207756"
"1157","14.273939","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1194951 Ack=40385 Win=16088 Len=1448 TSval=1784740601 TSecr=1653207756"
"1158","14.273945","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=40921 Ack=1193503 Win=28884 Len=0 TSval=1653207776 TSecr=1784740601"
"1159","14.273960","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","unknown 109 "
"1160","14.274005","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=40921 Ack=1197847 Win=28848 Len=0 TSval=1653207776 TSecr=1784740601"
"1161","14.284042","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1197847 Ack=40385 Win=16088 Len=1448 TSval=1784740602 TSecr=1653207756"
"1162","14.284058","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1199295 Ack=40385 Win=16088 Len=1448 TSval=1784740602 TSecr=1653207756"
"1163","14.284083","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=1200743 Ack=40385 Win=16088 Len=1448 TSval=1784740602 TSecr=1653207756"
"1164","14.284122","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=40921 Ack=1200743 Win=28992 Len=0 TSval=1653207786 TSecr=1784740602"
"1165","14.284125","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","unknown 91 "
"1166","14.284150","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","MultiRate CODEC MOD Negative ACKnowledge "
"1167","14.284204","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","ERROR REPORT "
"1168","14.284204","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=40921 Ack=1203639 Win=29004 Len=0 TSval=1653207786 TSecr=1784740602"
"1169","14.284753","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=40921 Ack=1206535 Win=29004 Len=0 TSval=1653207786 TSecr=1784740602"
"1170","14.294286","10.0.0.101","192.168.0.3","TCP","790","5000,35644","724","5000  >  35644 [PSH, ACK] Seq=1206535 Ack=40921 Win=16088 Len=724 TSval=1784740622 TSecr=1653207775"
"1171","14.294352","192.168.0.3","10.0.0.101","RSL","602","35644,5000","536","CHANnel ReQuireD "
"1172","14.354654","10.0.0.101","192.168.0.3","TCP","66","5000,35644","0","5000  >  35644 [ACK] Seq=1207259 Ack=41457 Win=16088 Len=0 TSval=1784740686 TSecr=1653207796"
"1173","14.575873","10.0.0.101","192.168.0.3","RSL CBCH","1514","5000,35644","1448","SMS BroadCast REQuest "
"1174","14.575896","10.0.0.101","192.168.0.3","TCP","182","5000,35644","116","5000  >  35644 [PSH, ACK] Seq=1208707 Ack=41457 Win=16088 Len=116 TSval=1784740910 TSecr=1653207796"
"1175","14.576094","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=41457 Ack=1208823 Win=28992 Len=0 TSval=1653208078 TSecr=1784740910"
"1176","14.596032","10.0.0.101","192.168.0.3","RSL Cell Broadcast","1514","5000,35644","1448","SMS BroadCast CoMmanD  (CBS Page)"
"1177","14.596069","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=1210271 Ack=41457 Win=16088 Len=1448 TSval=1784740930 TSecr=1653208078"
"1178","14.596077","10.0.0.101","192.168.0.3","RSL","276","5000,35644","210","unknown 67 "
"1179","14.596158","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=41457 Ack=1211719 Win=28992 Len=0 TSval=1653208098 TSecr=1784740930"
"1180","14.616228","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","NOTification CoMmanD "
"1181","14.616262","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=1213377 Ack=41457 Win=16088 Len=1448 TSval=1784740950 TSecr=1653208098"
"1182","14.616360","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=41457 Ack=1214825 Win=28992 Len=0 TSval=1653208118 TSecr=1784740930"
"1183","14.626315","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1214825 Ack=41457 Win=16088 Len=1448 TSval=1784740962 TSecr=1653208098"
"1184","14.626336","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=1216273 Ack=41457 Win=16088 Len=1448 TSval=1784740962 TSecr=1653208098"
"1185","14.626397","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=41457 Ack=1217721 Win=28992 Len=0 TSval=1653208128 TSecr=1784740962"
"1186","14.636407","10.0.0.101","192.168.0.3","TCP","486","5000,35644","420","5000  >  35644 [PSH, ACK] Seq=1217721 Ack=41457 Win=16088 Len=420 TSval=1784740964 TSecr=1653208118"
"1187","14.636422","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","NOTification CoMmanD "
"1188","14.636438","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=1219589 Ack=41457 Win=16088 Len=1448 TSval=1784740973 TSecr=1653208118"
"1189","14.636488","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=41457 Ack=1219589 Win=28992 Len=0 TSval=1653208138 TSecr=1784740964"
"1190","14.636820","192.168.0.3","10.0.0.101","RSL","602","35644,5000","536","CHANnel ReQuireD "
"1191","14.646532","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1221037 Ack=41457 Win=16088 Len=1448 TSval=1784740983 TSecr=1653208128"
"1192","14.646549","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=1222485 Ack=41457 Win=16088 Len=1448 TSval=1784740983 TSecr=1653208128"
"1193","14.646562","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1223933 Ack=41457 Win=16088 Len=1448 TSval=1784740983 TSecr=1653208128"
"1194","14.646570","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1225381 Ack=41457 Win=16088 Len=1448 TSval=1784740983 TSecr=1653208128"
"1195","14.646635","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","Osmocom PRIMARY ETWS CMD "
"1196","14.646657","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1228277 Ack=41457 Win=16088 Len=1448 TSval=1784740983 TSecr=1653208128"
"1197","14.646698","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=41993 Ack=1226829 Win=28968 Len=0 TSval=1653208148 TSecr=1784740983"
"1198","14.646724","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=41993 Ack=1229725 Win=28944 Len=0 TSval=1653208148 TSecr=1784740983"
"1199","14.656753","10.0.0.101","192.168.0.3","TCP","906","5000,35644","840","5000  >  35644 [PSH, ACK] Seq=1229725 Ack=41457 Win=16088 Len=840 TSval=1784740984 TSecr=1653208138"
"1200","14.656779","10.0.0.101","192.168.0.3","TCP","66","5000,35644","0","5000  >  35644 [ACK] Seq=1230565 Ack=41993 Win=16088 Len=0 TSval=1784740984 TSecr=1653208139"
"1201","14.656857","192.168.0.3","10.0.0.101","RSL","602","35644,5000","536","CHANnel ReQuireD "
"1202","14.666837","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","NOTification CoMmanD "
"1203","14.666855","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=1232013 Ack=41993 Win=16088 Len=1448 TSval=1784740995 TSecr=1653208148"
"1204","14.666940","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=42529 Ack=1233461 Win=28992 Len=0 TSval=1653208169 TSecr=1784740995"
"1205","14.676945","10.0.0.101","192.168.0.3","IPA","790","5000,35644","724","HSL Debug [Malformed Packet: length of contained item exceeds length of containing item]"
"1206","14.676963","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","ip.access HANDOover CANDidate ENQuiry "
"1207","14.677004","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=1235633 Ack=42529 Win=16088 Len=1448 TSval=1784741005 TSecr=1653208159"
"1208","14.677046","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=42529 Ack=1235633 Win=28992 Len=0 TSval=1653208179 TSecr=1784741005"
"1209","14.697145","10.0.0.101","192.168.0.3","TCP","1326","5000,35644","1260","5000  >  35644 [PSH, ACK] Seq=1237081 Ack=42529 Win=16088 Len=1260 TSval=1784741025 TSecr=1653208179"
"1210","14.697237","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=42529 Ack=1238341 Win=29004 Len=0 TSval=1653208199 TSecr=1784741005"
"1211","14.700870","192.168.0.3","10.0.0.101","RSL","602","35644,5000","536","CHANnel ReQuireD "
"1212","14.717293","10.0.0.101","192.168.0.3","TCP","66","5000,35644","0","5000  >  35644 [ACK] Seq=1238341 Ack=43065 Win=16088 Len=0 TSval=1784741045 TSecr=1653208203"
"1213","14.727381","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","NOTification CoMmanD "
"1214","14.727404","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=1239789 Ack=43065 Win=16088 Len=1448 TSval=1784741061 TSecr=1653208203"
"1215","14.727419","10.0.0.101","192.168.0.3","TCP","790","5000,35644","724","5000  >  35644 [PSH, ACK] Seq=1241237 Ack=43065 Win=16088 Len=724 TSval=1784741062 TSecr=1653208203"
"1216","14.727509","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=43065 Ack=1241961 Win=28980 Len=0 TSval=1653208229 TSecr=1784741061"
"1217","14.747597","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","ip.access HANDOover CANDidate ENQuiry "
"1218","14.747618","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=1243409 Ack=43065 Win=16088 Len=1448 TSval=1784741075 TSecr=1653208203"
"1219","14.747681","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1244857 Ack=43065 Win=16088 Len=1448 TSval=1784741075 TSecr=1653208203"
"1220","14.747706","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=43065 Ack=1244857 Win=28992 Len=0 TSval=1653208249 TSecr=1784741075"
"1221","14.747707","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=1246305 Ack=43065 Win=16088 Len=1448 TSval=1784741075 TSecr=1653208203"
"1222","14.747770","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1247753 Ack=43065 Win=16088 Len=1448 TSval=1784741075 TSecr=1653208203"
"1223","14.747792","10.0.0.101","192.168.0.3","TCP","966","5000,35644","900","5000  >  35644 [PSH, ACK] Seq=1249201 Ack=43065 Win=16088 Len=900 TSval=1784741075 TSecr=1653208229"
"1224","14.747809","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","ip.access HANDOover CANDidate ENQuiry "
"1225","14.747817","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","ip.access PDCH ACTIVATION NACK "
"1226","14.747832","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1252997 Ack=43065 Win=16088 Len=1448 TSval=1784741075 TSecr=1653208229"
"1227","14.747840","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=1254445 Ack=43065 Win=16088 Len=1448 TSval=1784741075 TSecr=1653208229"
"1228","14.747848","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1255893 Ack=43065 Win=16088 Len=1448 TSval=1784741075 TSecr=1653208229"
"1229","14.747887","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=43065 Ack=1247753 Win=28992 Len=0 TSval=1653208250 TSecr=1784741075"
"1230","14.747924","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=43065 Ack=1250101 Win=28992 Len=0 TSval=1653208250 TSecr=1784741075"
"1231","14.748261","192.168.0.3","10.0.0.101","RSL","602","35644,5000","536","CHANnel ReQuireD "
"1232","14.757953","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1257341 Ack=43065 Win=16088 Len=1448 TSval=1784741085 TSecr=1653208229"
"1233","14.757976","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","SACCH FILLing "
"1234","14.757992","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1260237 Ack=43065 Win=16088 Len=1448 TSval=1784741085 TSecr=1653208229"
"1235","14.758019","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1261685 Ack=43065 Win=16088 Len=1448 TSval=1784741085 TSecr=1653208229"
"1236","14.758029","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=1263133 Ack=43065 Win=16088 Len=1448 TSval=1784741085 TSecr=1653208229"
"1237","14.758117","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=43601 Ack=1260237 Win=28992 Len=0 TSval=1653208260 TSecr=1784741085"
"1238","14.758131","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1264581 Ack=43065 Win=16088 Len=1448 TSval=1784741085 TSecr=1653208229"
"1239","14.758150","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1266029 Ack=43065 Win=16088 Len=1448 TSval=1784741085 TSecr=1653208229"
"1240","14.758168","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=1267477 Ack=43065 Win=16088 Len=1448 TSval=1784741085 TSecr=1653208229"
"1241","14.758177","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1268925 Ack=43065 Win=16088 Len=1448 TSval=1784741085 TSecr=1653208229"
"1242","14.758194","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=43601 Ack=1266029 Win=28944 Len=0 TSval=1653208260 TSecr=1784741085"
"1243","14.758271","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=43601 Ack=1270373 Win=28908 Len=0 TSval=1653208260 TSecr=1784741085"
"1244","14.768263","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1270373 Ack=43065 Win=16088 Len=1448 TSval=1784741095 TSecr=1653208229"
"1245","14.768291","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=1271821 Ack=43065 Win=16088 Len=1448 TSval=1784741095 TSecr=1653208229"
"1246","14.768299","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1273269 Ack=43065 Win=16088 Len=1448 TSval=1784741095 TSecr=1653208229"
"1247","14.768323","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1274717 Ack=43065 Win=16088 Len=1448 TSval=1784741095 TSecr=1653208229"
"1248","14.768349","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=1276165 Ack=43065 Win=16088 Len=1448 TSval=1784741095 TSecr=1653208229"
"1249","14.768367","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=43601 Ack=1273269 Win=28992 Len=0 TSval=1653208270 TSecr=1784741095"
"1250","14.768372","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1277613 Ack=43065 Win=16088 Len=1448 TSval=1784741095 TSecr=1653208229"
"1251","14.768415","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1279061 Ack=43065 Win=16088 Len=1448 TSval=1784741095 TSecr=1653208229"
"1252","14.768427","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=43601 Ack=1277613 Win=28956 Len=0 TSval=1653208270 TSecr=1784741095"
"1253","14.768434","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=1280509 Ack=43065 Win=16088 Len=1448 TSval=1784741095 TSecr=1653208229"
"1254","14.768464","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1281957 Ack=43065 Win=16088 Len=1448 TSval=1784741095 TSecr=1653208229"
"1255","14.768487","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=1283405 Ack=43065 Win=16088 Len=1448 TSval=1784741095 TSecr=1653208229"
"1256","14.768501","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=43601 Ack=1280509 Win=28932 Len=0 TSval=1653208270 TSecr=1784741095"
"1257","14.768510","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1284853 Ack=43065 Win=16088 Len=1448 TSval=1784741096 TSecr=1653208229"
"1258","14.768535","10.0.0.101","192.168.0.3","TCP","1266","5000,35644","1200","5000  >  35644 [PSH, ACK] Seq=1286301 Ack=43065 Win=16088 Len=1200 TSval=1784741096 TSecr=1653208250"
"1259","14.769165","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=43601 Ack=1287501 Win=28868 Len=0 TSval=1653208271 TSecr=1784741095"
"1260","14.778651","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","ip.access HANDOover CANDidate ENQuiry "
"1261","14.778672","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=1288949 Ack=43601 Win=16088 Len=1448 TSval=1784741108 TSecr=1653208250"
"1262","14.778689","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","unknown 99 "
"1263","14.778699","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1291845 Ack=43601 Win=16088 Len=1448 TSval=1784741108 TSecr=1653208250"
"1264","14.778709","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=1293293 Ack=43601 Win=16088 Len=1448 TSval=1784741108 TSecr=1653208250"
"1265","14.778738","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1294741 Ack=43601 Win=16088 Len=1448 TSval=1784741108 TSecr=1653208250"
"1266","14.778776","192.168.0.3","10.0.0.101","RSL","1138","35644,5000","1072","CHANnel ReQuireD "
"1267","14.778776","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1296189 Ack=43601 Win=16088 Len=1448 TSval=1784741108 TSecr=1653208250"
"1268","14.778809","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=1297637 Ack=43601 Win=16088 Len=1448 TSval=1784741108 TSecr=1653208250"
"1269","14.778820","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1299085 Ack=43601 Win=16088 Len=1448 TSval=1784741108 TSecr=1653208250"
"1270","14.778848","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=44673 Ack=1296189 Win=28944 Len=0 TSval=1653208281 TSecr=1784741108"
"1271","14.778849","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1300533 Ack=43601 Win=16088 Len=1448 TSval=1784741108 TSecr=1653208250"
"1272","14.778880","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=1301981 Ack=43601 Win=16088 Len=1448 TSval=1784741108 TSecr=1653208250"
"1273","14.778888","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","unknown 0 "
"1274","14.778902","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [ACK] Seq=1304877 Ack=43601 Win=16088 Len=1448 TSval=1784741108 TSecr=1653208250"
"1275","14.778910","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=1306325 Ack=43601 Win=16088 Len=1448 TSval=1784741108 TSecr=1653208250"
"1276","14.778923","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=44673 Ack=1300533 Win=28908 Len=0 TSval=1653208281 TSecr=1784741108"
"1277","14.778925","10.0.0.101","192.168.0.3","RSL","1514","5000,35644","1448","unknown 122 "
"1278","14.778958","10.0.0.101","192.168.0.3","TCP","1514","5000,35644","1448","5000  >  35644 [PSH, ACK] Seq=1309221 Ack=43601 Win=16088 Len=1448 TSval=1784741108 TSecr=1653208250"
"1279","14.778964","192.168.0.3","10.0.0.101","TCP","66","35644,5000","0","35644  >  5000 [ACK] Seq=44673 Ack=1306325 Win=28860 Len=0 TSval=1653208281 TSecr=1784741108"
